Location,Price,Area,NumberBed,NumberToilet,HuongNha,HuongBanCong,NoiThat,Chudautu,QuyMo,ViDo,KinhDo,LoaiTin,Quan
"
        Dự án Vinhomes Metropolis - Liễu Giai, 29 Phố Liễu Giai, Phường Ngọc Khánh, Ba Đình, Hà Nội
    ",11200000000.0,146.0,4,3,Bắc,Nam,,,"Gồm 2 tòa tháp cao 30 tầng, 6 tầng TTTM, 6 tầng hầm",21.0317993164063,105.814193725586,Tin thường,Ba Đình
"
        Dự án Vinhomes Metropolis - Liễu Giai, 29 Phố Liễu Giai, Phường Ngọc Khánh, Ba Đình, Hà Nội
    ",11300000000.0,130.0,3,3,Bắc,Nam,,,"Gồm 2 tòa tháp cao 30 tầng, 6 tầng TTTM, 6 tầng hầm",21.0317993164063,105.814193725586,Tin thường,Ba Đình
"
        Dự án Mipec City View, Phường Kiến Hưng, Hà Đông, Hà Nội
    ",1250000000.0,54.0,2,1,Tây-Bắc,Đông-Nam,,Công ty CP Hóa Dầu Quân Đội,7 block cao 25 tầng và 47 lô liền kề,20.9525299072266,105.790313720703,Tin thường,Hà Đông
"
        Dự án Vinhomes Skylake, Đường Phạm Hùng, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.
    ",9800000000.0,155.0,4,0,Tây-Bắc,Đông-Nam,"Căn hộ nhận bàn giao hoàn thiện cơ bản của chủ đầu tư và nhà mình đã thiết kế lắp đặt toàn bộ nội thất thông minh, hiện đại và sang trọng. Khách vào chỉ có mê. Không phải mua sắm gì, về chỉ việc ở.",Tập đoàn Vingroup,,21.0190830230713,105.78173065185499,Tin thường,Nam Từ Liêm
"
        Dự án Chung cư Ruby City CT3, Đường Phúc Lợi, Phường Phúc Lợi, Long Biên, Hà Nội
    ",1065000000.0,49.0,1,2,Tây-Bắc,Đông-Bắc,"Sàn gỗ phòng ngủ, trần thạch cao, thiết bị vệ sinh, điều hòa các phòng, tủ bếp trên dưới.",Công ty CP Đầu tư Phát triển Nhà Thăng Long - Việt Nam,"Đơn nguyên A, B cao 22 tầng, 3 tầng hầm",21.036306381225604,105.933120727539,Tin thường,Long Biên
"
        Dự án Vinhomes Metropolis - Liễu Giai, 29 Phố Liễu Giai, Phường Ngọc Khánh, Ba Đình, Hà Nội
    ",8400000000.0,115.0,3,2,Tây-Bắc,Đông-Nam,,,"Gồm 2 tòa tháp cao 30 tầng, 6 tầng TTTM, 6 tầng hầm",21.0317993164063,105.814193725586,Tin thường,Ba Đình
"
        Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",3200000000.0,72.0,2,2,Nam,Bắc,"Nội thất căn hộ: Điều hòa, bếp điện, tủ bếp, tủ âm tường, sàn gỗ, trần thạch cao, thiết bị vệ sinh nhập ngoại...",Tập đoàn Vingroup,,20.994333267211896,105.86756134033199,Tin thường,Hai Bà Trưng
"
        Dự án Vinhomes Metropolis - Liễu Giai, 29 Phố Liễu Giai, Phường Ngọc Khánh, Ba Đình, Hà Nội
    ",8500000000.0,110.0,3,2,Nam,Bắc,,,"Gồm 2 tòa tháp cao 30 tầng, 6 tầng TTTM, 6 tầng hầm",21.0317993164063,105.814193725586,Tin thường,Ba Đình
"
        Dự án Bình Vượng 200 Quang Trung, Đường Quang Trung, Phường Quang Trung, Hà Đông, Hà Nội
    ",2050000000.0,146.0,3,2,Nam,Bắc,,Công ty TNHH Xây dựng và Thương mại Bình Vượng,,20.9668750762939,105.769638061523,Tin thường,Hà Đông
"
        Dự án The Golden Palm Lê Văn Lương, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội
    ",4700000000.0,138.9,3,2,Nam,Bắc,,Công ty CP xây dựng số 1 Hà Nội,Gồm 3 tầng hầm và 27 tầng nổi,21.006311416626,105.807479858398,Tin thường,Thanh Xuân
"
        Eco Lake View, 32, Đường Đại Từ, Phường Đại Kim, Hoàng Mai, Hà Nội
    ",2600000000.0,81.0,2,2,Bắc,Nam,- Đồ đạc full nội thất.,Công ty CP Eco Land,"Gồm 2 toà tháp căn hộ HH1, HH2 32 tầng và 1 tòa dịch vụ thương mại 9 tầng",20.973093032836896,105.83837127685499,Tin thường,Hoàng Mai
"
        Dự án Sunshine City, Đường Phạm Văn Đồng, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội
    ",3900000000.0,98.0,3,2,Bắc,Nam,,Công ty CP Tập đoàn Sunshine,69 căn biệt thự liền kề và 1.791 căn hộ,21.0919170379639,105.78500366210899,Tin thường,Bắc Từ Liêm
"
        Dự án Tây Hồ Residence, 68A Đường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội
    ",3400000000.0,70.0,2,2,Bắc,Nam,"Full nội thất liền tường nhập khẩu: Trần thạch cao, sàn gỗ, đèn led, điều hòa âm trần tất cả các phòng, tủ bếp trên dưới, bếp từ hút mùi, thiết bị bếp và thiết bị nhà tắm đầy đủ...",Công ty CP Đầu tư Xây dựng Phát triển nhà số 7 Hà Nội ,Gồm 4 tòa tháp cao từ 15 - 27 tầng; khu thấp tầng là biệt thự cao cấp,21.0555438995361,105.805130004883,Tin thường,Tây Hồ
"
        Dự án Dương Nội, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội
    ",1450000000.0,117.0,3,2,Tây-Nam,Đông-Bắc,"Nhà nội thất nguyên bản chủ đầu tư có nóng lạnh, thiết bị WC cao cấp ToTo.",Công ty CP Tập đoàn Nam Cường Hà Nội,1.955 căn biệt thự,20.983570098877,105.772262573242,Tin thường,Hà Đông
"
        Dự án Golden Westlake, Đường Hoàng Hoa Thám, Phường Thụy Khuê, Tây Hồ, Hà Nội
    ",25000000000.0,434.0,5,4,Đông,Đông,,Công ty Liên doanh Hà Việt – Tungshing,2 tòa tháp đôi cao 23 tầng,21.043420791626,105.821563720703,Tin thường,Tây Hồ
"
        Dự án Goldmark City, Đường Hồ Tùng Mậu, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội
    ",3100000000.0,110.0,3,2,Đông,Tây,,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân,"Gồm 4 tòa nhà chính: Ánh Sáng, Ruby, Sapphire, Nước",21.0403366088867,105.76758575439501,Tin thường,Bắc Từ Liêm
"
        Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",3500000000.0,95.0,3,2,Bắc,Nam,"Nội thất căn hộ: Điều hòa, bếp điện, tủ bếp, tủ âm tường, sàn gỗ, trần thạch cao, thiết bị vệ sinh nhập ngoại...",Tập đoàn Vingroup,,20.994333267211896,105.86756134033199,Tin thường,Hai Bà Trưng
"
        Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội
    ",850000000.0,53.4,1,1,Đông-Nam,Tây-Bắc,,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,Tin thường,Hà Đông
"
        Dự án Golden Park Tower, Đường Phạm Văn Bạch, Phường Yên Hòa, Cầu Giấy, Hà Nội
    ",4150000000.0,96.0,3,2,Đông-Nam,Tây-Bắc,Full đồ nội thất gắn tường cao cấp.,,"4 tầng hầm, 45 tầng nổi với 410 căn hộ cao cấp",21.0240802764893,105.78963470459,Tin thường,Cầu Giấy
"
        Dự án Rivera Park Hà Nội, 69 Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",3050000000.0,70.0,2,2,Đông-Bắc,Tây-Nam,Full nội thất cao cấp.,Công ty CP Đầu tư và Phát triển Đô thị Long Giang,Gồm 2 khối nhà hỗn hợp cao 22 tầng nổi và 2 tầng hầm,20.9991188049316,105.80844116210899,Tin thường,Thanh Xuân
"
        Dự án Kosmo Tây Hồ, Đường Xuân La, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội
    ",3300000000.0,81.0,2,2,Đông-Nam,Tây-Bắc,Bàn giao nội thất nguyên bản CĐT. ,Công ty CP Phát triển tài trợ  Địa ốc R.C,"Gồm 3 toà nhà cao tầng NH1, NH2, NH3",21.06853675842289,105.802764892578,Tin thường,Bắc Từ Liêm
"
        Dự án KĐT Linh Đàm, Đường Bằng A, Phường Đại Kim, Hoàng Mai, Hà Nội
    ",1600000000.0,80.0,2,2,Đông-Bắc,Tây-Nam,4 - Nội thất: Cơ bản đầy đủ.,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,"Gồm 3 dự án thành phần: Khu nhà ở bán đảo Linh Đàm, Khu nhà ở Bắc Linh Đàm và Khu nhà ở Linh Đàm",20.97145652771,105.828170776367,Tin thường,Hoàng Mai
"
        Sun Square, Số 21, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội
    ",3200000000.0,110.0,3,2,Đông-Bắc,Tây-Nam,,Công ty CP Đầu tư Phát triển Đô thị Thăng Long,"Gồm 2 tòa tháp chung cư cao 34 tầng, 2 tòa văn phòng 17 tầng, 1 nhà Club House, 1 tòa nhà 25 tầng kết hợp văn phòng và căn hộ cho thuê",21.033765792846697,105.770301818848,Tin thường,Nam Từ Liêm
"
        Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.
    ",3900000000.0,92.0,3,2,Đông-Nam,Tây-Bắc,Nội thất đầy đủ.,Tập đoàn Vingroup,Tổ hợp các căn hộ cao cấp,20.998958587646502,105.788032531738,Tin thường,Nam Từ Liêm
"
        Dự án Sunshine City, Đường Phạm Văn Đồng, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội
    ",2900000000.0,80.3,2,2,Đông-Nam,Tây-Bắc,Bàn giao đồ nội thất cao cấp.,Công ty CP Tập đoàn Sunshine,69 căn biệt thự liền kề và 1.791 căn hộ,21.0919170379639,105.78500366210899,Tin thường,Bắc Từ Liêm
"
        Dự án Park View Residence, Đường Lê Văn Lương, Phường Dương Nội, Hà Đông, Hà Nội
    ",1180000000.0,57.5,2,2,Tây-Nam,Đông-Nam,"Sàn gỗ, tủ bếp, bếp điện, nóng lạnh, 2 điều hòa, , mành rèm, giường, tủ quần áo, thiết bị vệ sinh, vách tắm...",,"Gồm 3 tòa tháp cao 25 tầng, 2 tầng hầm và 1 tầng thương mại",20.9643268585205,105.749549865723,Tin thường,Hà Đông
"
        Dự án VP3 Linh Đàm, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",2040000000.0,92.3,3,2,Đông-Bắc,Tây-Nam,"- Nội thất gồm: Sàn gỗ, đá tự nhiên ốp lát: 02 phòng vệ sinh, bậu cửa, mặt bàn bếp rất đẹp, tủ bếp, nóng lạnh, điều hòa, giường tủ,...",Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,Gồm tòa chung cư cao 33 tầng,20.9644546508789,105.83135986328101,Tin thường,Hoàng Mai
"
        Dự án Kim Văn Kim Lũ, Phường Đại Kim, Hoàng Mai, Hà Nội
    ",1100000000.0,54.3,2,2,Tây-Nam,Tây-Bắc,"Đã trang bị nội thất đầy đủ (tủ bếp, sàn gỗ, trần thạch cao, tủ áo, kệ tivi, điều hòa, nóng lạnh, giàn phơi thông minh, đèn sưởi nhà tắm... ).",Công ty CP Xây dựng số 2 - Vinaconex2,"1 tòa tháp chung cư 40 tầng, 4 tòa tháp chung cư 38 tầng, 3 tòa tháp chung cư 36 tầng",20.9732913970947,105.82000732421899,Tin thường,Hoàng Mai
"
        Dự án The Pride, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội
    ",1750000000.0,95.0,3,2,Đông-Bắc,Tây-Nam,Full NT.,Công ty CP Bất động sản Hải Phát,gồm 4 tòa tháp cao từ 35-45 tầng,20.9760246276855,105.761596679688,Tin thường,Hà Đông
"
        Dự án Trung Yên Plaza, Phường Trung Hòa, Cầu Giấy, Hà Nội
    ",6100000000.0,191.0,3,4,Đông-Bắc,Tây-Nam,,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC,3 khối nhà liên hoàn cao 19 tầng nổi và 2 tầng hầm,21.014102935790998,105.801788330078,Tin thường,Cầu Giấy
"
        Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",5450000000.0,118.5,3,2,Bắc,Nam,"Nội thất chủ đầu tư bao gồm: Bếp, điều hòa, thiết bị vệ sinh nhập ngoại và thiết bị liền tường.",Tập đoàn Vingroup,,20.994333267211896,105.86756134033199,Tin thường,Hai Bà Trưng
"
        Dự án FLC Complex Phạm Hùng, Đường Phạm Hùng, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội.
    ",1700000000.0,55.0,2,1,Bắc,Nam,Đầy đủ.,Công ty Cổ phần Tập đoàn FLC,Tòa nhà 37 tầng nổi và 2 tầng hầm,21.028190612793,105.779197692871,Tin thường,Nam Từ Liêm
"
        Dự án Lộc Ninh Singashine, Đường Quốc lộ 6, Thị trấn Chúc Sơn, Chương Mỹ, Hà Nội
    ",606000000.0,50.0,2,1,Tây-Nam,Đông-Bắc,,Công ty CP Lộc Ninh,"Gồm 2 tòa tháp cao 19 tầng, 01 tầng hầm",20.9264602661133,105.71282958984399,Tin thường,Chương Mỹ
"
        Dự án Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội
    ",4300000000.0,112.0,3,2,Tây-Nam,Đông-Bắc,"Đã được trang bị nội thất cơ bản của CĐT như: Bếp, tủ bếp, thiết bị vệ sinh dát vàng, điề.u hòa âm trần daikin, sàn gỗ, thiết bị điện, Smart Home,...",Công ty CP Tập đoàn Sunshine,69 căn biệt thự liền kề và 1.791 căn hộ,21.0919170379639,105.78500366210899,Tin thường,Bắc Từ Liêm
"
        Dự án The Link 345-CT1, Đường Phạm Văn Đồng, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội
    ",4660000000.0,106.7,3,2,Nam,Bắc,Nội thất nguyên bản CĐT.,Công ty TNHH phát triển khu đô thị Nam Thăng Long,"3 block 21 tầng, 594 căn hộ",21.0786514282227,105.802612304688,Tin thường,Bắc Từ Liêm
"
        Dự án Golden Palace, đường Mễ Trì, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.
    ",13000000000.0,364.0,5,4,Nam,Bắc,Đầy đủ nội thất cao cấp.,Công ty Cổ phần Đầu tư Mai Linh,"Gồm 3 tòa tháp A, B, C cao 30 tầng",21.0119361877441,105.77499389648399,Tin thường,Nam Từ Liêm
"
        Dự án TSG Lotus Sài Đồng, Phố Sài Đồng, Phường Việt Hưng, Long Biên, Hà Nội
    ",2200000000.0,86.0,2,2,Tây-Nam,Đông-Bắc,"Nội thất cơ bản: Trần thạch cao, Sàn gỗ, thiết bị vệ sinh, tủ bếp trên, dưới, đầu chờ các thiết bị.",,"Chung cư cao 25 tầng và 4 tầng hầm, 30 lô Kiot thương mại, 21 căn Shophouse",21.0409755706787,105.91366577148399,Tin thường,Long Biên
"
        Đường Trần Huy Liệu, Phường Giảng Võ, Ba Đình, Hà Nội
    ",2300000000.0,65.0,2,2,Tây-Nam,Đông-Bắc,,,,21.028478,105.8214706,Tin thường,Ba Đình
"
        Central Field Trung Kính, 219, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội
    ",2350000000.0,70.0,2,2,Tây-Nam,Đông-Bắc,Full nội thất,Công ty TNHH 19-12 Bắc Hà,"Gồm 3 tòa tháp 29 tầng, trong đó 1 tòa tháp tổ hợp khách sạn - văn phòng và 2 tòa tháp căn hộ",21.0209789276123,105.791061401367,Tin thường,Cầu Giấy
"
        Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội
    ",1530000000.0,58.3,2,1,Đông-Bắc,Tây-Nam,"Hệ thống đèn chiếu sáng, trần thạch cao, sàn gỗ, sàn đá chống trượt, chuông hình, thiết bị nhà vệ sinh cao cấp.",,"2.300 căn biệt thự, 66 tòa căn hộ",21.0024147033691,105.964111328125,Tin thường,Gia Lâm
"
        Dự án GoldSeason, 47 Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",2300000000.0,59.0,2,1,Tây-Bắc,Đông-Nam,,,3 khối nhà cao 35 tầng,20.9947719573975,105.80612945556601,Tin thường,Thanh Xuân
"
        Dự án Vinhomes Nguyễn Chí Thanh, Đường Nguyễn Chí Thanh, Phường Láng Hạ, Đống Đa, Hà Nội
    ",3400000000.0,54.0,1,1,Đông-Nam,Tây-Bắc,Đầy đủ nội thất có thể vào ở ngày hoặc cho thuê full đồ.,Tập đoàn Vingroup,gồm 2 tòa cao ốc 30 tầng,21.0229530334473,105.809814453125,Tin thường,Đống Đa
"
        Dự án Booyoung, Đường Vũ Trọng Khánh, Phường Mỗ Lao, Hà Đông, Hà Nội
    ",2480000000.0,95.0,3,2,Tây-Nam,Đông-Bắc,,Công ty Booyoung,6 toà nhà cao 30 tầng và 3 tầng hầm,20.9824485778809,105.782279968262,Tin thường,Hà Đông
"
        Dự án Chung cư 789 Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội
    ",2300000000.0,78.0,2,2,Bắc,Nam,Đồ gắn tường,Tổng công ty 789 ,Gồm 3 block cao 27 tầng,21.0680141448975,105.797080993652,Tin thường,Bắc Từ Liêm
"
        Dự án The Terra An Hưng, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội
    ",1650000000.0,76.0,2,2,Bắc,Nam,Full nội thất cơ bản gắn tường.,Công ty CP Đầu tư Văn Phú - Invest,1328 căn hộ cao cấp và khu nhà ở thấp tầng với 166 căn liền kề,20.972412109375,105.761528015137,Tin thường,Hà Đông
"
        Dự án Vinhomes Nguyễn Chí Thanh, Đường Nguyễn Chí Thanh, Phường Láng Hạ, Đống Đa, Hà Nội
    ",6300000000.0,109.0,3,2,Bắc,Nam,,Tập đoàn Vingroup,gồm 2 tòa cao ốc 30 tầng,21.0229530334473,105.809814453125,Tin thường,Đống Đa
"
        Dự án Vinhomes West Point, Đường Đỗ Đức Dục, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.
    ",3200000000.0,63.0,2,2,Đông-Nam,Tây-Bắc,Nội thất cơ bản,Tập đoàn Vingroup,3 tòa tháp cao tầng và trung tâm thương mại,21.0363712310791,105.780860900879,Tin thường,Nam Từ Liêm
"
        Dự án Riverside Garden, 349 Đường Vương Thừa Vũ, Phường Khương Đình, Thanh Xuân, Hà Nội
    ",2500000000.0,70.0,2,2,Đông-Nam,Tây-Bắc,- Full nội thất.,Công ty CP Đầu tư - Thiết kế và Xây dựng Việt Nam,"Gồm căn hộ, văn phòng, dịch vụ thương mại, biệt thự và liền kề",20.9906997680664,105.814277648926,Tin thường,Thanh Xuân
"
        Dự án Sky Park Residence, Đường Tôn Thất Thuyết, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội
    ",4100000000.0,86.0,3,2,Nam,Bắc,Full nội thất cao cấp ,Tổng công ty Xây dựng Thanh Hóa - Công ty Cổ phần,Gồm 2 khối tháp căn hộ cao 27 và 37 tầng,21.0277194976807,105.78589630127001,Tin thường,Cầu Giấy
"
        Dự án Việt Đức Complex, 39 Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội
    ",2650000000.0,97.21,3,2,Tây-Bắc,Đông-Nam,Nội thất cơ bản của chủ đầu tư.,Công ty CP Tập đoàn Xây dựng và Thiết bị Công nghiệp CIE Corp,Gồm 2 tòa nhà  cao 23 tầng & 2 tòa nhà cao 27 tầng với 3 tầng hầm và 3 tầng văn phòng,20.9996452331543,105.799385070801,Tin thường,Thanh Xuân
"
        Dự án Royal City, Đường Nguyễn Trãi, Phường Thượng Đình, Thanh Xuân, Hà Nội
    ",4200000000.0,112.5,2,2,Tây-Nam,Đông-Bắc,,Tập đoàn Vingroup,Gồm: 6 tòa,21.002666473388697,105.8154296875,Tin thường,Thanh Xuân
"
        Dự án Vinhomes D'Capitale, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội
    ",3300000000.0,77.0,2,2,Đông-Nam,Tây-Bắc,"Bàn giao: Sàn, tường, hệ thống cửa, chuông hình, thiết bị WC Kohler.",Tân Hoàng Minh Group,Gồm 4 tòa căn hộ và 2 tòa văn phòng,21.0058059692383,105.79437255859399,Tin thường,Cầu Giấy
"
        Dự án Vinhomes Gardenia, Đường Hàm Nghi, Thị trấn Cầu Diễn, Nam Từ Liêm, Hà Nội
    ",4200000000.0,116.0,3,2,Đông-Nam,Tây-Bắc,Đầy đủ đồ,Tập đoàn Vingroup,"19 căn / sàn; gồm 2 sảnh A và B; sảnh A:9 căn, sảnh B:10 căn và các căn biệt thự, liền kề",21.0365676879883,105.760482788086,Tin thường,Nam Từ Liêm
"
        Dự án Vinhomes Skylake, Đường Phạm Hùng, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội
    ",4200000000.0,100.0,3,2,Đông-Nam,Tây-Bắc,Nguyên bản chủ đầu tư,Tập đoàn Vingroup,,21.0190830230713,105.78173065185499,Tin thường,Nam Từ Liêm
"
        Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",1583000000.0,61.0,2,2,Tây-Bắc,Đông-Nam,"- Nội thất gồm: Sàn gỗ, trần thạch cao, thiết bị vệ sinh đầy đủ, khoa điện tử, cửa chống cháy,...",,,20.961444487366663,105.83538153482135,Tin thường,Hoàng Mai
